state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count,dd,tt,state_clean,trump_win_rate_list,ddtt,idx
Maryland (EV: 10),16:09.1,Biden,Trump,1367129,759962,607167,871324,0,0,0,0,0,1416,2019,0.857309918,0,0.512,{},2165706,20201106,1716,Maryland,0.357277615,202011061716,MD
Minnesota (EV: 10),16:09.1,Biden,Trump,1717474,1484779,232695,94930,8,8,8,0,1,3862,4110,1.754722652,6.26E-05,0.5059,{'Fillmore': 8},3269785,20201106,1716,Minnesota,0.463666987,202011061716,MN
Georgia (EV: 16),21:32.8,Biden,Trump,2450158,2448580,1578,34537,1,1,1,1,0,2643,2655,0.523133106,1.53E-05,0.305333333,{'Taliaferro': 1},4960955,20201106,1721,Georgia,0.499838938,202011061721,GA
Illinois (EV: 20),21:32.8,Biden,Trump,2956435,2306551,649884,668682,1635,1552,"1,552",0.667525773,0.332474227,8584,9874,0.995380596,0.001603713,0.1931,{'Kane': 1635},5368050,20201106,1721,Illinois,0.438259004,202011061721,IL
Minnesota (EV: 10),21:32.8,Biden,Trump,1717474,1484780,232694,94929,1,1,1,0,1,3862,4110,1.754730477,7.83E-06,0.505933333,{'Todd': 1},3269786,20201106,1721,Minnesota,0.463667154,202011061721,MN
Iowa (EV: 6),23:58.9,Trump,Biden,896417,757720,138697,4106,16,16,16,0.6875,0.3125,1595,1664,17.73757145,0.067652344,0.525925926,{'Emmet': 16},1686813,20201106,1723,Iowa,0.541924278,202011061723,IA
Mississippi (EV: 6),23:58.9,Trump,Biden,641903,415733,226170,253710,5748,5692,"5,692",0.832747716,0.167252284,1622,1766,0.95226605,0.017426397,0.274866667,{'Greene': 5748},1074203,20201106,1723,Mississippi,0.606922419,202011061723,MS
Georgia (EV: 16),32:20.7,Biden,Trump,2450184,2448619,1565,34475,62,65,65,0.4,0.6,2643,2655,0.522983789,-0.000149317,0.306133333,"{'Carroll': 56, 'Irwin': 7, 'Rabun': 2}",4961017,20201106,1732,Georgia,0.499840267,202011061732,GA
Massachusetts (EV: 11),32:20.7,Biden,Trump,2236646,1112018,1124628,204785,8924,8726,"8,726",0.546527619,0.453472381,2005,2174,3.309309889,0.119254036,0.407833333,{'Bristol': 8924},3426617,20201106,1732,Massachusetts,0.332078106,202011061732,MA
Minnesota (EV: 10),32:20.7,Biden,Trump,1717475,1484783,232692,94925,4,4,4,0.25,0.75,3862,4110,1.754772565,4.21E-05,0.506,{'Carver': 4},3269790,20201106,1732,Minnesota,0.463667512,202011061732,MN
South Carolina (EV: 9),32:20.7,Trump,Biden,1379226,1088345,290881,9693,76,74,74,0.648648649,0.351351351,2184,2263,15.72694939,0.11960396,0.555933333,"{'Aiken': 55, 'Dillon': 5, 'Williamsburg': 16}",2504509,20201106,1732,South Carolina,0.558940756,202011061732,SC
Virginia (EV: 13),32:20.7,Biden,Trump,2362415,1945957,416458,94869,-7732,-7270,Unknown,0.180192572,0.819807428,2417,2584,2.737307386,-0.171327351,0.278033333,{},4378885,20201106,1732,Virginia,0.451668751,202011061732,VA
Georgia (EV: 16),40:44.5,Biden,Trump,2450186,2448626,1560,34466,9,9,9,0.222222222,0.777777778,2643,2655,0.522916341,-6.74E-05,0.3063,{'Monroe': 9},4961026,20201106,1740,Georgia,0.499840778,202011061740,GA
Kansas (EV: 6),40:44.5,Trump,Biden,748608,542646,205962,23686,0,0,0,0,0,3401,3523,4.956555088,0,0.347133333,{},1320528,20201106,1740,Kansas,0.579752706,202011061740,KS
Kentucky (EV: 8),40:44.5,Trump,Biden,1332401,761699,570702,8222,8418,8176,"8,176",0.278375734,0.721624266,3337,3692,35.82824235,17.76133688,0.720226615,"{'Edmonson': 1127, 'Fayette': 7291}",2129737,20201106,1740,Kentucky,0.636264266,202011061740,KY
South Carolina (EV: 9),40:44.5,Trump,Biden,1379299,1088413,290886,9551,142,141,141,0.517730496,0.482269504,2184,2263,15.9536025,0.226653109,0.5556,"{'Clarendon': 2, 'Fairfield': 20, 'Greenwood': 120}",2504651,20201106,1740,South Carolina,0.558938401,202011061740,SC
Indiana (EV: 11),47:36.9,Trump,Biden,1726300,1239325,486975,4070,632,618,618,0.836569579,0.163430421,4800,4969,61.54969381,8.250885735,0.6923,{'Henry': 632},3030596,20201106,1747,Indiana,0.582103267,202011061747,IN
Kansas (EV: 6),47:36.9,Trump,Biden,748608,542646,205962,23686,0,0,0,0,0,3401,3523,4.956555088,0,0.347133333,{},1320528,20201106,1747,Kansas,0.579752706,202011061747,KS
Michigan (EV: 16),47:36.9,Biden,Trump,2795734,2648819,146915,6117,21,21,21,0.952380952,0.047619048,4875,4974,12.6968076,0.043301032,0.407166667,{'Saginaw': 21},5533185,20201106,1747,Michigan,0.486508075,202011061747,MI
Virginia (EV: 13),47:36.9,Biden,Trump,2362416,1945961,416455,94864,5,5,5,0.2,0.8,2417,2584,2.73740919,0.000101804,0.375466667,"{'Emporia': 1, 'Galax': 4}",4378890,20201106,1747,Virginia,0.451669155,202011061747,VA
Illinois (EV: 20),53:42.8,Biden,Trump,2959090,2311300,647790,661183,7499,7404,"7,404",0.358589951,0.641410049,8597,9874,0.999384823,0.004004228,0.3056,{'Franklin': 7499},5375549,20201106,1753,Illinois,0.438544396,202011061753,IL
Kansas (EV: 6),53:42.8,Trump,Biden,748608,542646,205962,23686,0,0,0,0,0,3401,3523,4.956555088,0,0.347133333,{},1320528,20201106,1753,Kansas,0.579752706,202011061753,KS
Nevada (EV: 6),53:42.8,Biden,Trump,626394,606042,20352,146354,581,556,556,0.329136691,0.670863309,1807,1993,0.571150111,-0.000380272,0.383866667,{'Nye': 581},1259022,20201106,1753,Nevada,0.491743182,202011061753,NV
Pennsylvania (EV: 20),53:42.8,Biden,Trump,3307724,3295334,12390,236548,6984,6850,"6,850",0.692992701,0.307007299,8462,9128,0.526522649,0.006258179,0.235366667,{'Lehigh': 6984},6688707,20201106,1753,Pennsylvania,0.499061798,202011061753,PA
Iowa (EV: 6),56:16.7,Trump,Biden,896419,757720,138699,4103,3,2,2,1,0,1595,1664,17.75042384,0.012852381,0.522058824,{'Louisa': 3},1686816,20201106,1756,Iowa,0.541924832,202011061756,IA
Kansas (EV: 6),59:53.9,Trump,Biden,748608,542646,205962,23686,0,0,0,0,0,3401,3523,4.956555088,0,0.347133333,{},1320528,20201106,1759,Kansas,0.579752706,202011061759,KS
Georgia (EV: 16),08:50.5,Biden,Trump,2450187,2448626,1561,34465,1,1,1,1,0,2643,2655,0.522931697,1.54E-05,0.3063,{'Evans': 1},4961027,20201106,1808,Georgia,0.499840676,202011061808,GA
Nevada (EV: 6),08:50.5,Biden,Trump,627104,606967,20137,144576,1778,1635,"1,635",0.434250765,0.565749235,1808,1993,0.571264238,0.000114128,0.397333333,{'Carson City': 1778},1260800,20201106,1808,Nevada,0.491841231,202011061808,NV
South Carolina (EV: 9),08:50.5,Trump,Biden,1379329,1088448,290881,9486,65,65,65,0.461538462,0.538461538,2184,2263,16.05922627,0.105623775,0.555533333,"{'Kershaw': 22, 'Marion': 43}",2504716,20201106,1808,South Carolina,0.558935836,202011061808,SC
Kentucky (EV: 8),15:43.8,Trump,Biden,1332406,761704,570702,8211,11,10,10,0.5,0.5,3337,3692,35.87557041,0.047328056,0.719961474,{'Grant': 11},2129748,20201106,1815,Kentucky,0.636263616,202011061815,KY
Michigan (EV: 16),15:43.8,Biden,Trump,2794853,2646955,147898,8913,-2796,-2745,Unknown,0.320947177,0.679052823,4875,4974,8.926687889,-3.770119709,0.362266667,{},5530389,20201106,1815,Michigan,0.48641095,202011061815,MI
Minnesota (EV: 10),15:43.8,Biden,Trump,1717482,1484790,232692,94910,15,14,14,0.5,0.5,3862,4110,1.754970875,0.00019831,0.5061,{'Becker': 15},3269805,20201106,1815,Minnesota,0.463667671,202011061815,MN
South Carolina (EV: 9),15:43.8,Trump,Biden,1379631,1088569,291062,9056,430,423,423,0.713947991,0.286052009,2184,2263,16.80815602,0.74892975,0.551733333,"{'Anderson': 400, 'Barnwell': 8, 'Chesterfield': 22}",2505146,20201106,1815,South Carolina,0.558962402,202011061815,SC
Georgia (EV: 16),24:05.7,Biden,Trump,2450193,2448632,1561,34452,13,12,12,0.5,0.5,2643,2655,0.522940349,8.65E-06,0.3064,{'Harris': 13},4961040,20201106,1824,Georgia,0.499840676,202011061824,GA
Michigan (EV: 16),24:05.7,Biden,Trump,2794853,2646956,147897,8912,1,1,1,0,1,4875,4974,8.92757645,0.000888561,0.4072,{'St. Clair': 1},5530390,20201106,1824,Michigan,0.486411045,202011061824,MI
Minnesota (EV: 10),24:05.7,Biden,Trump,1717481,1484794,232687,94792,118,3,3,-0.333333333,1.333333333,3862,4110,1.756506101,0.001535226,0.5062,"{'Chippewa': 16, 'Clay': 100, 'Kittson': 2}",3269923,20201106,1824,Minnesota,0.463668486,202011061824,MN
Mississippi (EV: 6),24:05.7,Trump,Biden,642536,416047,226489,252755,955,947,947,0.66842661,0.33157339,1622,1766,0.954615181,0.002349131,0.278033333,{'Calhoun': 955},1075158,20201106,1824,Mississippi,0.606977441,202011061824,MS
New Jersey (EV: 14),24:05.7,Biden,Trump,1960914,1309296,651618,1248893,20763,20207,"20,207",0.260899688,0.739100312,4174,6334,0.765096384,0.000468297,0.6676,{'Ocean': 20763},3315341,20201106,1824,New Jersey,0.400370618,202011061824,NJ
Pennsylvania (EV: 20),24:05.7,Biden,Trump,3310256,3296885,13371,232405,4143,4083,"4,083",0.620132256,0.379867744,8469,9128,0.529132871,0.002610222,0.270633333,{'Crawford': 4143},6692850,20201106,1824,Pennsylvania,0.49898814,202011061824,PA
Kentucky (EV: 8),27:02.9,Trump,Biden,1332478,761763,570715,8074,137,131,131,0.549618321,0.450381679,3337,3692,36.47664419,0.601073783,0.71577575,{'Boyd': 137},2129885,20201106,1827,Kentucky,0.636258196,202011061827,KY
Minnesota (EV: 10),27:02.9,Biden,Trump,1717482,1484798,232684,94787,5,5,5,0.2,0.8,3862,4110,1.756556181,5.01E-05,0.5063,{'Koochiching': 5},3269928,20201106,1827,Minnesota,0.463669011,202011061827,MN
Mississippi (EV: 6),27:02.9,Trump,Biden,643603,417062,226541,250582,2173,2082,"2,082",0.512487992,0.487512008,1622,1766,0.9586628,0.004047618,0.2958,{'Winston': 2173},1077331,20201106,1827,Mississippi,0.606791965,202011061827,MS
New Hampshire (EV: 4),27:02.9,Biden,Trump,422102,365232,56870,3371,3829,3771,"3,771",0.532484752,0.467515248,292,301,9.083010858,4.581804919,0.4966,{'Cheshire': 3829},802811,20201106,1827,New Hampshire,0.463884451,202011061827,NH
Connecticut (EV: 7),34:23.3,Biden,Trump,1014244,686075,328169,96848,3,0,0,0,0,669,753,2.220953273,5.33E-05,0.324733333,"{'Fairfield': 2, 'Windham': 1}",1727469,20201106,1834,Connecticut,0.403497814,202011061834,CT
Minnesota (EV: 10),34:23.3,Biden,Trump,1717492,1484806,232686,94769,18,18,18,0.555555556,0.444444444,3862,4110,1.756805648,0.000249467,0.5064,"{'Lake': 4, 'Nicollet': 14}",3269946,20201106,1834,Minnesota,0.463668903,202011061834,MN
New Jersey (EV: 14),34:23.3,Biden,Trump,1960914,1309296,651618,1248827,66,0,0,0,0,4174,6334,0.765110394,1.40E-05,0.6676,{'Ocean': 66},3315407,20201106,1834,New Jersey,0.400370618,202011061834,NJ
Alabama (EV: 9),40:11.6,Trump,Biden,1430565,834519,596046,26070,-408,-424,Unknown,-0.058962264,1.058962264,1962,2069,12.09376896,-0.174962848,0.491133333,{},2297216,20201106,1840,Alabama,0.631572604,202011061840,AL
Connecticut (EV: 7),40:11.6,Biden,Trump,1014244,686075,328169,96843,5,0,0,0,0,669,753,2.221042126,8.89E-05,0.324733333,{'Litchfield': 5},1727474,20201106,1840,Connecticut,0.403497814,202011061840,CT
Georgia (EV: 16),40:11.6,Biden,Trump,2450194,2448632,1562,34451,1,1,1,1,0,2643,2655,0.522955712,1.54E-05,0.3064,{'McIntosh': 1},4961041,20201106,1840,Georgia,0.499840574,202011061840,GA
Iowa (EV: 6),40:11.6,Trump,Biden,896425,757722,138703,4095,8,8,8,0.75,0.25,1595,1664,17.78462276,0.034198926,0.514285714,{'Cherokee': 8},1686824,20201106,1840,Iowa,0.541925839,202011061840,IA
Kentucky (EV: 8),40:11.6,Trump,Biden,1332901,762319,570582,7049,1025,979,979,0.432073544,0.567926456,3338,3692,41.69842992,5.22178573,0.700403568,{'Shelby': 1025},2130910,20201106,1840,Kentucky,0.63616279,202011061840,KY
Maine (EV: 4),40:11.6,Biden,Trump,416735,336437,80298,42533,551,534,534,0.56741573,0.43258427,410,552,1.47200424,0.013291344,0.473166667,{'Lincoln': 551},776928,20201106,1840,Maine,0.446693451,202011061840,ME
Minnesota (EV: 10),40:11.6,Biden,Trump,1717657,1485230,232427,94143,626,589,589,0.280135823,0.719864177,3864,4110,1.763754488,0.00694884,0.515233333,{'Pine': 626},3270572,20201106,1840,Minnesota,0.463716016,202011061840,MN
Mississippi (EV: 6),40:11.6,Trump,Biden,652540,425619,226921,232869,17713,17494,"17,494",0.510860867,0.489139133,1641,1766,0.994378512,0.035715712,0.434366667,{'Warren': 17713},1095044,20201106,1840,Mississippi,0.605235406,202011061840,MS
Pennsylvania (EV: 20),40:11.6,Biden,Trump,3310266,3296892,13374,232387,18,17,17,0.588235294,0.411764706,8469,9128,0.529141664,8.79E-06,0.2708,{'Sullivan': 18},6692868,20201106,1840,Pennsylvania,0.498987916,202011061840,PA
South Carolina (EV: 9),40:11.6,Trump,Biden,1379854,1088664,291190,8725,331,318,318,0.701257862,0.298742138,2184,2263,17.43428183,0.626125804,0.548966667,{'Lexington': 331},2505477,20201106,1840,South Carolina,0.558980733,202011061840,SC
Kansas (EV: 6),43:36.0,Trump,Biden,748608,542646,205962,23686,0,0,0,0,0,3401,3523,4.956555088,0,0.347133333,{},1320528,20201106,1843,Kansas,0.579752706,202011061843,KS
Mississippi (EV: 6),43:36.0,Trump,Biden,662990,430064,232926,217823,15046,14895,"14,895",0.701577711,0.298422289,1666,1766,1.042513824,0.048135312,0.394433333,"{'Panola': 4578, 'Pike': 467, 'Tippah': 10001}",1110090,20201106,1843,Mississippi,0.606548258,202011061843,MS
New Jersey (EV: 14),43:36.0,Biden,Trump,1966708,1313866,652842,1238295,10532,10364,"10,364",0.55905056,0.44094944,4187,6334,0.767867442,0.002757047,0.6361,{'Passaic': 10532},3325939,20201106,1843,New Jersey,0.400498815,202011061843,NJ
South Carolina (EV: 9),43:36.0,Trump,Biden,1379857,1088666,291191,8720,5,5,5,0.6,0.4,2184,2263,17.44405004,0.009768213,0.548966667,{'Calhoun': 5},2505482,20201106,1843,South Carolina,0.558980816,202011061843,SC
Arkansas (EV: 6),51:26.3,Trump,Biden,761246,420984,340262,2257,-3000,-3000,Unknown,1,0,2398,2579,78.07399431,78.07399431,0.367889098,{},1216812,20201106,1851,Arkansas,0.643906854,202011061851,AR
Connecticut (EV: 7),51:26.3,Biden,Trump,1015605,686508,329097,94750,2093,1794,"1,794",0.758639911,0.241360089,669,753,2.264033735,0.042991609,0.331533333,{'Fairfield': 2093},1729567,20201106,1851,Connecticut,0.403326924,202011061851,CT
Georgia (EV: 16),51:26.3,Biden,Trump,2450194,2448633,1561,34450,1,1,1,0,1,2643,2655,0.522941681,-1.40E-05,0.3064,{'Harris': 1},4961042,20201106,1851,Georgia,0.499840676,202011061851,GA
Maine (EV: 4),51:26.3,Biden,Trump,417449,337689,79760,40502,2031,1966,"1,966",0.363173957,0.636826043,413,552,1.513907004,0.041902764,0.4809,"{'Franklin': 888, 'Penobscot': 1143}",778959,20201106,1851,Maine,0.447188461,202011061851,ME
Minnesota (EV: 10),51:26.3,Biden,Trump,1717659,1485233,232426,94137,6,5,5,0.4,0.6,3864,4110,1.763829598,7.51E-05,0.5153,"{'Sibley': 3, 'Waseca': 3}",3270578,20201106,1851,Minnesota,0.463716229,202011061851,MN
Mississippi (EV: 6),51:26.3,Trump,Biden,665937,431481,234456,213420,4403,4364,"4,364",0.675297892,0.324702108,1670,1766,1.057343334,0.01482951,0.370533333,{'Covington': 4403},1114493,20201106,1851,Mississippi,0.606821649,202011061851,MS
New Jersey (EV: 14),51:26.3,Biden,Trump,1969321,1318801,650520,1230548,7747,7548,"7,548",0.34618442,0.65381558,4197,6334,0.768595082,0.000727641,0.614633333,{'Sussex': 7747},3333686,20201106,1851,New Jersey,0.401080313,202011061851,NJ
South Carolina (EV: 9),51:26.3,Trump,Biden,1380065,1088842,291223,8326,394,384,384,0.541666667,0.458333333,2184,2263,18.24782048,0.803770444,0.5477,"{'Berkeley': 211, 'Dorchester': 183}",2505876,20201106,1851,South Carolina,0.558978123,202011061851,SC
Virginia (EV: 13),51:26.3,Biden,Trump,2362496,1946041,416455,94697,167,160,160,0.5,0.5,2417,2584,2.741354905,0.003945715,0.3759,"{'Carroll': 46, 'Covington': 3, 'Giles': 12, 'Halifax': 19, 'Hopewell': 16, 'King George': 28, 'Middlesex': 25, 'Surry': 2, 'Wythe': 16}",4379057,20201106,1851,Virginia,0.45167095,202011061851,VA
Colorado (EV: 9),59:15.5,Biden,Trump,1738985,1329989,408996,104501,16610,15587,"15,587",0.412459101,0.587540899,3113,3276,2.51123811,0.264255735,0.473266667,{'El Paso': 16610},3152462,20201106,1859,Colorado,0.433366004,202011061859,CO
Connecticut (EV: 7),59:15.5,Biden,Trump,1015605,686508,329097,94750,0,0,0,0,0,670,753,2.264033735,0,0.331533333,{},1729567,20201106,1859,Connecticut,0.403326924,202011061859,CT
Kentucky (EV: 8),59:15.5,Trump,Biden,1332919,762331,570588,7019,30,30,30,0.6,0.4,3338,3692,41.87495175,0.176521827,0.699449502,"{'Hancock': 18, 'Lincoln': 12}",2130940,20201106,1859,Kentucky,0.636162272,202011061859,KY
Massachusetts (EV: 11),59:15.5,Biden,Trump,2237767,1112793,1124974,202853,1932,1896,"1,896",0.591244726,0.408755274,2006,2174,3.336938681,0.027628792,0.405933333,{'Berkshire': 1932},3428549,20201106,1859,Massachusetts,0.332121496,202011061859,MA
Minnesota (EV: 10),59:15.5,Biden,Trump,1717661,1485235,232426,94133,4,4,4,0.5,0.5,3864,4110,1.763883302,5.37E-05,0.515333333,{'Yellow Medicine': 4},3270582,20201106,1859,Minnesota,0.463716274,202011061859,MN
New Jersey (EV: 14),59:15.5,Biden,Trump,1970898,1321616,649282,1226061,4487,4392,"4,392",0.359061931,0.640938069,4197,6334,0.769065024,0.000469942,0.600266667,{'Warren': 4487},3338173,20201106,1859,New Jersey,0.401400267,202011061859,NJ
Pennsylvania (EV: 20),59:15.5,Biden,Trump,3310371,3296961,13410,232210,177,174,174,0.603448276,0.396551724,8469,9128,0.52924238,0.000100716,0.2724,{'Fayette': 177},6693045,20201106,1859,Pennsylvania,0.498985218,202011061859,PA
Connecticut (EV: 7),11:02.2,Biden,Trump,1015606,686508,329098,94749,1,1,1,1,0,670,753,2.264057713,2.40E-05,0.331533333,{'Windham': 1},1729568,20201106,1911,Connecticut,0.403326687,202011061911,CT
Georgia (EV: 16),11:02.2,Biden,Trump,2450200,2448646,1554,34430,20,19,19,0.315789474,0.684210526,2643,2655,0.522852071,-8.96E-05,0.3067,"{'Stephens': 9, 'Stewart': 11}",4961062,20201106,1911,Georgia,0.499841391,202011061911,GA
Massachusetts (EV: 11),11:02.2,Biden,Trump,2242064,1114941,1127123,196225,6628,6445,"6,445",0.666718386,0.333281614,2008,2174,3.438365882,0.101427201,0.390033333,"{'Franklin': 3337, 'Worcester': 3291}",3435177,20201106,1911,Massachusetts,0.332123723,202011061911,MA
Minnesota (EV: 10),11:02.2,Biden,Trump,1717679,1485339,232340,94008,125,122,122,0.147540984,0.852459016,3864,4110,1.765095584,0.001212281,0.5177,{'Cottonwood': 125},3270707,20201106,1911,Minnesota,0.463731081,202011061911,MN
New Jersey (EV: 14),11:02.2,Biden,Trump,1971017,1321771,649246,1225784,277,274,274,0.434306569,0.565693431,4198,6334,0.769110905,4.59E-05,0.5987,{'Middlesex': 277},3338450,20201106,1911,New Jersey,0.401413939,202011061911,NJ
Pennsylvania (EV: 20),11:02.2,Biden,Trump,3311365,3297807,13558,230341,1869,1840,"1,840",0.540217391,0.459782609,8471,9128,0.529805008,0.000562628,0.2932,"{'Bucks': 1477, 'Delaware': 392}",6694914,20201106,1911,Pennsylvania,0.498974304,202011061911,PA
South Carolina (EV: 9),11:02.2,Trump,Biden,1381712,1089702,292010,5771,2555,2507,"2,507",0.656960511,0.343039489,2184,2263,26.17452469,7.926704212,0.529766667,"{'Georgetown': 95, 'Horry': 1114, 'Spartanburg': 1346}",2508431,20201106,1911,South Carolina,0.559077516,202011061911,SC
Arkansas (EV: 6),13:48.4,Trump,Biden,759419,419056,340363,6134,-3877,-3755,Unknown,0.486551265,0.513448735,2401,2579,29.05175669,-49.02223763,0.272779667,{},1212935,20201106,1913,Arkansas,0.644408239,202011061913,AR
Pennsylvania (EV: 20),13:48.4,Biden,Trump,3311374,3297824,13550,230311,30,26,26,0.346153846,0.653846154,8472,9128,0.529791302,-1.37E-05,0.293666667,{'Sullivan': 30},6694944,20201106,1913,Pennsylvania,0.498974913,202011061913,PA
Georgia (EV: 16),22:14.3,Biden,Trump,2450200,2448647,1553,34429,1,1,1,0,1,2643,2655,0.522838029,-1.40E-05,0.306733333,{'Hart': 1},4961063,20201106,1922,Georgia,0.499841493,202011061922,GA
Kentucky (EV: 8),22:14.3,Trump,Biden,1332931,762342,570589,6995,24,23,23,0.52173913,0.47826087,3338,3692,42.01698289,0.142031138,0.69891224,{'Logan': 24},2130964,20201106,1922,Kentucky,0.636161016,202011061922,KY
Maine (EV: 4),22:14.3,Biden,Trump,417484,337751,79733,40402,100,97,97,0.360824742,0.639175258,414,552,1.516072478,0.002165474,0.481333333,{'Washington': 100},779059,20201106,1922,Maine,0.447213119,202011061922,ME
Minnesota (EV: 10),22:14.3,Biden,Trump,1717704,1485369,232335,94004,4,55,55,0.454545455,0.545454545,3864,4110,1.765122189,2.66E-05,0.5182,"{'Becker': 55, 'Cottonwood': 2}",3270711,20201106,1922,Minnesota,0.463732484,202011061922,MN
Pennsylvania (EV: 20),22:14.3,Biden,Trump,3311673,3298011,13662,229928,383,486,486,0.615226337,0.384773663,8473,9128,0.530087582,0.00029628,0.297933333,{'Erie': 383},6695327,20201106,1922,Pennsylvania,0.498966516,202011061922,PA
Arizona (EV: 11),25:09.9,Biden,Trump,1561841,1520539,41302,258282,3957,3865,"3,865",0.179560155,0.820439845,1446,1489,0.581238262,-0.003572749,0.5617,{'Mohave': 3957},3127581,20201106,1925,Arizona,0.493300307,202011061925,AZ
Maine (EV: 4),25:09.9,Biden,Trump,417718,338140,79578,39758,644,623,623,0.375601926,0.624398074,415,552,1.53052359,0.014451112,0.483833333,{'Waldo': 644},779703,20201106,1925,Maine,0.44735916,202011061925,ME
South Carolina (EV: 9),25:09.9,Trump,Biden,1381758,1089741,292017,5683,88,85,85,0.541176471,0.458823529,2184,2263,26.57271403,0.39818934,0.5295,"{'Laurens': 54, 'Lee': 34}",2508519,20201106,1925,South Carolina,0.5590769,202011061925,SC
